code,time,open,close,high,low,vol,amount
US.AAPL,20140424,-1.0689833342224648,-1.0694372717045952,-1.0712861898316957,-1.0702491774242522,8.15365811729476,-1.2549646256126712
US.AAPL,20140425,-1.0711859759907307,-1.066943409513284,-1.0701075056428972,-1.0682964358131477,3.3612671501248914,-1.2549646256126712
US.AAPL,20140428,-1.06623601745172,-1.053696635523466,-1.0560343718108116,-1.0631032313427498,6.98127877602554,-1.2549646256126712
US.AAPL,20140429,-1.0537025069551202,-1.0547492008608061,-1.0558981419799454,-1.0528498264745367,2.675456568041493,-1.2549646256126712
US.AAPL,20140430,-1.054360905309765,-1.056088829471966,-1.0538546945169531,-1.0526745029243136,4.22485179685415,-1.2549646256126712
US.AAPL,20140501,-1.0547439734433763,-1.0552575420748622,-1.05659706024265,-1.0547542029683379,1.4675085463450412,-1.2549646256126712
US.AAPL,20140502,-1.0545404684973951,-1.054599688739025,-1.0569524424101269,-1.0527289136812794,0.7843062881766624,-1.2549646256126712
US.AAPL,20140505,-1.0558572652066847,-1.0495880424169177,-1.0529247778453885,-1.0525535901310565,2.0231595902986284,-1.2549646256126712
US.AAPL,20140506,-1.048878242647451,-1.0535052600075863,-1.0509050225268948,-1.0498874630397346,3.1575880908719536,-1.2549646256126712
US.AAPL,20140507,-1.0527987055773806,-1.0547492008608061,-1.0551222242476208,-1.053925950334526,1.9686661313030103,-1.2549646256126712
US.AAPL,20140508,-1.0550193036644095,-1.0553771517722874,-1.0548793797665117,-1.0527410049606052,1.287134870348387,-1.2549646256126712
US.AAPL,20140509,-1.0572399017514384,-1.0568411744687694,-1.0597125772441975,-1.0564107082359622,2.081904054589288,-1.2549646256126712
US.AAPL,20140512,-1.0554741970730732,-1.0524825970946026,-1.0553236074758578,-1.052136440994319,1.0667440238403478,-1.2549646256126712
US.AAPL,20140513,-1.05277476381903,-1.0519264120015763,-1.0548023802968916,-1.0501413799055748,0.372327606443179,-1.2549646256126712
US.AAPL,20140514,-1.05251738991676,-1.0518606266679926,-1.0531083919652515,-1.049512633380637,0.4587402705260579,-1.2549646256126712
US.AAPL,20140515,-1.0511586951303566,-1.0548807715279735,-1.0535822348552208,-1.051749520055896,1.2942588436967981,-1.2549646256126712
US.AAPL,20140516,-1.0547918569600778,-1.0496837301748578,-1.0530313924956316,-1.0533455689268914,1.8844366906056464,-1.2549646256126712
US.AAPL,20140519,-1.0492732816602377,-1.045449546886013,-1.0472268170935088,-1.0461331208090976,2.421047151491349,-1.2549646256126712
US.AAPL,20140520,-1.0452869788948436,-1.045377781067558,-1.0477776594530979,-1.0440776033237247,1.3459769879630743,-1.2549646256126712
US.AAPL,20140521,-1.0456939887868058,-1.0444209034881582,-1.0475999683693595,-1.043273533248564,0.855424771808636,-1.2549646256126712
US.AAPL,20140522,-1.0440360220210188,-1.0438467769405182,-1.0457342119901059,-1.0420402227573404,0.9056792052850227,-1.2549646256126712
US.AAPL,20140523,-1.0436469684478193,-1.0397441643188408,-1.042844362664906,-1.0406074061572421,1.3119308281342552,-1.2549646256126712
US.AAPL,20140527,-1.0384815340836524,-1.032866606716904,-1.0362514311545967,-1.0350696002260609,2.8243964013829506,-1.2549646256126712
US.AAPL,20140528,-1.0324122983417459,-1.0338354452660463,-1.0338999858131246,-1.030142403900829,2.39422806368761,-1.2549646256126712
US.AAPL,20140529,-1.0313169628972008,-1.0270356339674354,-1.0297301683813955,-1.0277301936753471,3.182339033742657,-1.2549646256126712
US.AAPL,20140530,-1.0252537125948817,-1.0284589893667928,-1.0254063520104262,-1.0270470363934436,5.613896637377976,-1.2549646256126712
US.AAPL,20140602,-1.0276598593091288,-1.0310605002857864,-1.0309384677508169,-1.030916245777675,3.0899894831870958,-1.2549646256126712
US.AAPL,20140603,-1.030951851082352,-1.0257438492352455,-1.0286225606260924,-1.0274400029715298,2.099128068016149,-1.2549646256126712
US.AAPL,20140604,-1.0255769263326164,-1.0213900562489757,-1.0232029825720694,-1.0226881301965205,2.6508668076089625,-1.2549646256126712
US.AAPL,20140605,-1.0203336812538095,-1.0198769935765497,-1.0223263732256265,-1.0187584644156604,2.2401637904875007,-1.2549646256126712
US.AAPL,20140606,-1.0181190686063684,-1.020941519883632,-1.0212069193980742,-1.0176339754383683,2.845363913238716,-1.2549646256126712
US.AAPL,20140609,-1.0069023548190579,-1.0029582018757848,-1.0060202547745607,-1.0070420147490349,2.2123490847789893,-1.2549646256126712
US.AAPL,20140610,-0.998397045164966,-1.0006557152003535,-1.0011692881885008,-0.9993398698185494,1.556948411612282,-1.2549646256126712
US.AAPL,20140611,-1.000910929791791,-1.0022883875702047,-1.0023716645217977,-0.9997630645949497,0.6703450146176598,-1.2549646256126712
US.AAPL,20140612,-1.001288012485815,-1.0088609404437079,-1.0050251847056253,-1.0064072225844345,1.1405992898491657,-1.2549646256126712
US.AAPL,20140613,-1.0089972586747455,-1.0130891432476814,-1.0119906751881729,-1.0107238093037176,1.1290078973336108,-1.2549646256126712
US.AAPL,20140616,-1.0118882259955946,-1.0092377109905968,-1.0107053763491314,-1.0083115990782359,0.1455248312701605,-1.2549646256126712
US.AAPL,20140617,-1.0085363798264941,-1.0097400717197818,-1.0109126826134929,-1.0068304173608347,-0.1570772008044979,-1.2549646256126712
US.AAPL,20140618,-1.0087039721349491,-1.0093214377787942,-1.0126125939812574,-1.0087347938546363,0.039357983620924894,-1.2549646256126712
US.AAPL,20140619,-1.0086201759807218,-1.010661066389954,-1.012571132728385,-1.0087817684748166,0.1437831481930755,-1.2549646256126712
US.AAPL,20140620,-1.0104636913737268,-1.014638088829335,-1.0115346014065774,-1.0106391703484376,3.5339238279402836,-1.2549646256126712
US.AAPL,20140623,-1.0126842894607557,-1.0149729959821252,-1.015390497923702,-1.0119087546776384,0.5673125638090611,-1.2549646256126712
US.AAPL,20140624,-1.0150724798562398,-1.017275482657556,-1.0148929628892343,-1.0136438532608798,0.32573058296346813,-1.2549646256126712
US.AAPL,20140625,-1.0173349760203825,-1.0169405755047662,-1.0192049331879542,-1.0159291050534414,0.21332056072062125,-1.2549646256126712
US.AAPL,20140626,-1.0166646067865623,-1.0146799522234338,-1.0177537893374233,-1.0152943128888408,-0.006525543081316529,-1.2549646256126712
US.AAPL,20140627,-1.0147791933164434,-1.0101587056607693,-1.0138149703145543,-1.0111893235577578,1.6218653646332228,-1.2549646256126712
US.AAPL,20140630,-1.009416239445883,-1.0061816832213881,-1.0066629041940813,-1.005603152509274,0.8730113938608834,-1.2549646256126712
US.AAPL,20140701,-1.00346671249573,-1.0037117429695621,-1.0052324909699868,-1.0012019268347108,0.2835882209675707,-1.2549646256126712
US.AAPL,20140702,-1.0020212288353056,-1.003879196545957,-1.005273952222859,-1.001371204745271,-0.22248750277470947,-1.2549646256126712
US.AAPL,20140703,-1.0028382413390238,-1.001576709870526,-1.00510810721137,-1.0009056904912306,-0.5115226721166761,-1.2549646256126712
US.AAPL,20140707,-1.0008690317146773,-0.9934635840941888,-0.997271930418504,-0.9970969375036277,1.2297551670110554,-1.2549646256126712
US.AAPL,20140708,-0.9919447412894479,-0.9960507418494913,-0.9939135689358471,-0.9978586881011483,1.6837284601721114,-1.2549646256126712
US.AAPL,20140709,-0.9954222816898896,-0.9958832882730964,-0.9974377754299933,-0.9943038519793858,0.19091158623004262,-1.2549646256126712
US.AAPL,20140710,-1.002461158645,-0.9973694387636018,-0.9990962255448854,-0.9995514672067495,0.35941216346784993,-1.2549646256126712
US.AAPL,20140711,-0.9957574663067995,-0.9965949659727751,-0.9976865429472271,-0.9938700773335754,0.06550189955768645,-1.2549646256126712
US.AAPL,20140714,-0.9936625624511118,-0.9914457684986292,-0.9935404176599965,-0.990537418469423,0.5214556415440084,-1.2549646256126712
US.AAPL,20140715,-0.989724143202419,-0.9961763320317876,-0.9937062626714857,-0.9931612260831049,0.6711261374888801,-1.2549646256126712
US.AAPL,20140716,-0.9890118758914853,-0.9984369553131199,-0.992669731349678,-0.9943884909346657,1.0759616056279542,-1.2549646256126712
US.AAPL,20140717,-0.9971401028515533,-1.005512287549749,-1.000219825497725,-1.0035718175825525,1.2728151487177064,-1.2549646256126712
US.AAPL,20140718,-1.0030477317245927,-0.9999021741065761,-1.0024545870275423,-1.001667441088751,0.8936811745784415,-1.2549646256126712
US.AAPL,20140721,-0.9973076951600084,-1.0019576667568244,-1.0013765944528623,-0.998705077653949,0.32795617637858,-1.2549646256126712
US.AAPL,20140722,-0.9986065355505347,-0.9986881356777124,-1.0018326682344578,-0.9970122985483477,1.163822733513328,-1.2549646256126712
US.AAPL,20140723,-0.9955060778441169,-0.9883478773353219,-0.9894357536256381,-0.9925687533961445,3.1200590316334753,-1.2549646256126712
US.AAPL,20140724,-0.9887395383902458,-0.9890176916409018,-0.9917575837864873,-0.9872788186911406,0.6728202644862343,-1.2549646256126712
US.AAPL,20140725,-0.9895146528168502,-0.9863342480791721,-0.9896015986371274,-0.98634779018306,0.5556297412296395,-1.2549646256126712
US.AAPL,20140728,-0.9854505393368163,-0.9806868762152511,-0.9837970232350044,-0.9824967177178171,1.1701026253418894,-1.2549646256126712
US.AAPL,20140729,-0.9791239296926395,-0.983366133437571,-0.9829677981775583,-0.979534354283015,0.5387220768609675,-1.2549646256126712
US.AAPL,20140730,-0.9828528585557635,-0.9843289915018422,-0.9860359308901091,-0.9819888839861368,0.013214741870680495,-1.2549646256126712
US.AAPL,20140731,-0.9882158124263238,-0.9950041569970226,-0.9912185874991474,-0.991891641753904,1.2491877117480863,-1.2549646256126712
US.AAPL,20140801,-0.9976847778540322,-0.992785397109789,-0.9946598714875488,-0.9940922545911856,0.8171191534230565,-1.2549646256126712
US.AAPL,20140804,-0.9915257605183104,-0.9950460203911214,-0.994825716499038,-0.9925687533961445,0.3735489212497939,-1.2549646256126712
US.AAPL,20140805,-0.9957574663067995,-0.9970135999137626,-0.9985572292575455,-0.995996631084987,1.2019954852944679,-1.2549646256126712
US.AAPL,20140806,-0.9983132490107385,-0.9976834142193425,-0.9993864543149917,-0.9945154493675858,0.3009544877496141,-1.2549646256126712
US.AAPL,20140807,-0.99727776796207,-0.9994117743471336,-0.9971593927321363,-0.9968127924394734,0.7237647019329825,-1.2549646256126712
US.AAPL,20140808,-1.0000849391286912,-0.9983233261005663,-1.001844514306707,-1.0002829896059557,0.4724494384744336,-1.2549646256126712
US.AAPL,20140811,-0.9958532333402025,-0.9930904018382228,-0.9966203964447964,-0.9937001948590489,0.19860789207126905,-1.2549646256126712
US.AAPL,20140812,-0.9926270814024433,-0.9931741286264203,-0.9933034962150119,-0.9904225513158287,0.05394343846048385,-1.2549646256126712
US.AAPL,20140813,-0.992166202554192,-0.9878574775758795,-0.9918108911116089,-0.9886028137773072,-0.04349793169838416,-1.2549646256126712
US.AAPL,20140814,-0.9872222294547692,-0.986769029329312,-0.9904426697668227,-0.985386533476665,-0.2406131110174091,-1.2549646256126712
US.AAPL,20140815,-0.9848340390592851,-0.984759586412572,-0.9878720720887397,-0.9851326166108249,0.8399401077362997,-1.2549646256126712
US.AAPL,20140818,-0.9823620525095739,-0.97981970590892,-0.9829796442498074,-0.9803928351151413,0.7684287289461558,-1.2549646256126712
US.AAPL,20140819,-0.9785074294151086,-0.9740844209173916,-0.9775482201235354,-0.9747220251113773,1.9003804756963676,-1.2549646256126712
US.AAPL,20140820,-0.974191927472392,-0.9739169673409965,-0.9758483087557708,-0.9720558980200553,1.0343060581581582,-1.2549646256126712
US.AAPL,20140821,-0.9736472524699131,-0.9738751039468978,-0.9764702275488555,-0.9713787863778148,0.037495673017717106,-1.2549646256126712
US.AAPL,20140822,-0.9748203986290981,-0.9707772127835905,-0.9742727811466232,-0.9710402305566946,0.5926953231676193,-1.2549646256126712
US.AAPL,20140825,-0.9685356870620351,-0.9698562181134179,-0.9713704934455617,-0.9664274074939313,0.3897309016231809,-1.2549646256126712
US.AAPL,20140826,-0.9700859159152441,-0.9725815250692466,-0.9741483973880063,-0.9682048255548126,0.020578051432787424,-1.2549646256126712
US.AAPL,20140827,-0.9717618389997943,-0.9673862778615921,-0.9697120433306694,-0.968881937197053,1.017182705964403,-1.2549646256126712
US.AAPL,20140828,-0.9693736486043103,-0.9668839171324071,-0.968841357020351,-0.9652424621200104,1.8516591423606663,-1.2549646256126712
US.AAPL,20140829,-0.9640525928108636,-0.9658373322799384,-0.9683438219858832,-0.9625340155510484,0.6140314076064256,-1.2549646256126712
US.AAPL,20140902,-0.9632146312685885,-0.9624882607520386,-0.9648610767446097,-0.9603334027137669,1.0791690220544812,-1.2549646256126712
US.AAPL,20140903,-0.9630470389601337,-0.9807407005790924,-0.9670999843997141,-0.9778536664567395,4.805670638388232,-1.2549646256126712
US.AAPL,20140904,-0.9808537217334788,-0.9841734988951896,-0.9799944340430014,-0.9811969051903019,2.7466894559394284,-1.2549646256126712
US.AAPL,20140905,-0.9810632121190476,-0.9806151103967962,-0.982896721744063,-0.9789962923530203,1.33291068278934,-1.2549646256126712
US.AAPL,20140908,-0.9789683082633599,-0.9831687774368197,-0.9832284117670413,-0.9800965987716612,0.7053834214186645,-1.2549646256126712
US.AAPL,20140909,-0.9798900659598624,-0.9847177230184735,-0.9675975194341818,-0.988179619000907,8.146821502984288,-1.2549646256126712
US.AAPL,20140910,-0.9843731602110338,-0.9721168413947504,-0.9757653862500262,-0.981323863623222,3.5324468927225516,-1.2549646256126712
US.AAPL,20140911,-0.9743176217037333,-0.9703167154485043,-0.9743971649052401,-0.9734524407821763,1.537381496316273,-1.2549646256126712
US.AAPL,20140912,-0.970965775534633,-0.9693538573842332,-0.9712875709398171,-0.9672737970467319,1.6388531016159678,-1.2549646256126712
US.AAPL,20140915,-0.9642620831964324,-0.9694794475665295,-0.9677219031927988,-0.9657502958516908,1.4812048010285825,-1.2549646256126712
US.AAPL,20140916,-0.9768734044076722,-0.972702928912133,-0.9751434674569415,-0.9765417626498986,1.7711888619636122,-1.2549646256126712
US.AAPL,20140917,-0.9707143870719505,-0.9696887645370231,-0.9729045598018371,-0.9693381411660127,1.4609782720159987,-1.2549646256126712
US.AAPL,20140918,-0.9679491139824428,-0.9688096332609493,-0.9706241908938603,-0.9652424621200104,0.23566693958608004,-1.2549646256126712
US.AAPL,20140919,-0.9664407832063475,-0.9722842949711455,-0.9706241908938603,-0.9681201865995326,1.9783338622422697,-1.2549646256126712
US.AAPL,20140922,-0.9684937889849216,-0.9718656610301579,-0.9714948772041786,-0.9693897709287335,1.0389337781349517,-1.2549646256126712
US.AAPL,20140923,-0.973521558238572,-0.9652512447625559,-0.9681779769743941,-0.9695590488392934,1.5893692114685272,-1.2549646256126712
US.AAPL,20140924,-0.9669854582088264,-0.9689770868373444,-0.968551128250245,-0.9667659633150515,1.4218407074678834,-1.2549646256126712
US.AAPL,20140925,-0.9738986409325956,-0.9852200837476582,-0.9774238363649186,-0.9814931415337822,3.492120322460157,-1.2549646256126712
US.AAPL,20140926,-0.9821944602011188,-0.9731634262472191,-0.9772579913534293,-0.97861541705426,1.5358649915360165,-1.2549646256126712
US.AAPL,20140929,-0.9816916832757536,-0.975842683469539,-0.9785640208189068,-0.9776420690685395,0.8822054309808802,-1.2549646256126712
US.AAPL,20140930,-0.972641698619183,-0.9731634262472191,-0.9739825523765169,-0.9696013683169336,1.1673254954950005,-1.2549646256126712
US.AAPL,20141001,-0.9735634563156855,-0.9797359791207224,-0.9775067588706631,-0.9773458327250591,0.9716634474235912,-1.2549646256126712
US.AAPL,20141002,-0.9790940024947011,-0.9767218147456125,-0.9794554377556615,-0.9801389182493011,0.7780444438025682,-1.2549646256126712
US.AAPL,20141003,-0.9783817351837673,-0.9778939897803774,-0.9794968990085339,-0.9759069704852981,0.5556540119442679,-1.2549646256126712
US.AAPL,20141006,-0.9762449332509658,-0.9778939897803774,-0.9776726038821522,-0.974298830334977,0.22279241454630988,-1.2549646256126712
US.AAPL,20141007,-0.978423633260881,-0.9815361050669685,-0.9798700502843845,-0.977218874292139,0.4843249746768438,-1.2549646256126712
US.AAPL,20141008,-0.9812308044275024,-0.9729541092767254,-0.9757653862500262,-0.9789962923530203,1.278334713736086,-1.2549646256126712
US.AAPL,20141009,-0.9695831389898789,-0.9720331146065531,-0.9704998071352433,-0.9692628124958134,2.3140849193330237,-1.2549646256126712
US.AAPL,20141010,-0.9731444755445482,-0.9732471530354165,-0.971950950985774,-0.9705747163026544,1.7412891566591284,-1.2549646256126712
US.AAPL,20141013,-0.9704629986092679,-0.9770985852925013,-0.9729874823075817,-0.9726483707070157,1.0801598687931304,-1.2549646256126712
US.AAPL,20141014,-0.9744014178579606,-0.9815361050669685,-0.9782116001694924,-0.9778959859343795,1.6042202957959626,-1.2549646256126712
US.AAPL,20141015,-0.984540752519489,-0.9866015757529168,-0.9838917918129981,-0.99224228885435,3.535735522694181,-1.2549646256126712
US.AAPL,20141016,-0.9946800871810173,-0.9919600901975565,-0.9898207509737381,-0.9912689408686293,2.043269277601688,-1.2549646256126712
US.AAPL,20141017,-0.9865099621438354,-0.9860573516296333,-0.9845137106060828,-0.9853442139990249,1.8371323417481258,-1.2549646256126712
US.AAPL,20141020,-0.9830952688590645,-0.977307902262995,-0.9805334303303416,-0.9793771676517806,2.3213844923389804,-1.2549646256126712
US.AAPL,20141021,-0.9633822235770437,-0.9659629224622346,-0.9678462869514157,-0.9664697269715714,3.2085426411164635,-1.2549646256126712
US.AAPL,20141022,-0.9641363889650911,-0.9637860259690999,-0.9633270103883342,-0.9608412364454474,1.8414605154691648,-1.2549646256126712
US.AAPL,20141023,-0.9589410274029858,-0.9560831614549303,-0.9594255064930503,-0.9564823302485241,1.987267767087532,-1.2549646256126712
US.AAPL,20141024,-0.9543322389204729,-0.9544504890850791,-0.9576053574919561,-0.9526735772609213,0.7415392145815936,-1.2549646256126712
US.AAPL,20141027,-0.9557148754652268,-0.9549109864201654,-0.9576468187448282,-0.9519541461410408,0.07429085430169725,-1.2549646256126712
US.AAPL,20141028,-0.9534104812239702,-0.9480872531820697,-0.9524227008829178,-0.9492033800944389,0.7937644508299965,-1.2549646256126712
US.AAPL,20141029,-0.948173221584751,-0.9455754495361447,-0.9498106419519623,-0.9449291128527958,1.0337193603064712,-1.2549646256126712
US.AAPL,20141030,-0.9468785710019362,-0.9470825317236996,-0.9498935644577071,-0.946875808824237,0.40967748764951845,-1.2549646256126712
US.AAPL,20141031,-0.9424750830972807,-0.9428124655256274,-0.9470327380095177,-0.9413319572533932,0.6163152403645449,-1.2549646256126712
US.AAPL,20141103,-0.9415952234778919,-0.9369515903518028,-0.9376624948603766,-0.9379463990421906,1.0126987951578326,-1.2549646256126712
US.AAPL,20141104,-0.9368188426869241,-0.9403006618797027,-0.9410208563430335,-0.9391736638937516,0.4573669525900082,-1.2549646256126712
US.AAPL,20141105,-0.9379081926918817,-0.9392122136331351,-0.9418086201476072,-0.9374597250493303,0.2427443422042855,-1.2549646256126712
US.AAPL,20141106,-0.9397217808869484,-0.9396009451497664,-0.9436447613462379,-0.9385509630084767,0.11478125188783214,-1.2549646256126712
US.AAPL,20141107,-0.9390933097302421,-0.9383031799327053,-0.9414473149440057,-0.9353770021854745,0.04855943679261354,-1.2549646256126712
US.AAPL,20141110,-0.9379620616481706,-0.9390567210264827,-0.9414058536911334,-0.9348691684537941,-0.2883257576019991,-1.2549646256126712
US.AAPL,20141111,-0.9393028001158109,-0.9354146057398918,-0.9396644810704965,-0.936011794350075,-0.2755315126183072,-1.2549646256126712
US.AAPL,20141112,-0.9364537308720756,-0.9289257796545859,-0.932698990587949,-0.931906805018992,0.7357575465894294,-1.2549646256126712
US.AAPL,20141113,-0.9263143962105472,-0.9223532267810826,-0.9243238175077432,-0.9224695615052652,1.388184642330162,-1.2549646256126712
US.AAPL,20141114,-0.9206581558001907,-0.916659805183653,-0.9212556847951925,-0.9163332372474606,0.5864596683467032,-1.2549646256126712
US.AAPL,20141117,-0.9159655711634502,-0.917455209671529,-0.9084441576576496,-0.9152752503064598,0.7256074611271841,-1.2549646256126712
US.AAPL,20141118,-0.9173482077082042,-0.9112594273449146,-0.9150364968643465,-0.9127784011256982,0.5947772111335111,-1.2549646256126712
US.AAPL,20141119,-0.9110634961411412,-0.9146084988728143,-0.9148291905999849,-0.9131592764244584,0.4726551690832592,-1.2549646256126712
US.AAPL,20141120,-0.91328409422817,-0.9077429022406197,-0.9101855302782866,-0.9087157312722552,0.551813845540861,-1.2549646256126712
US.AAPL,20141121,-0.9023905941785942,-0.9070730879350398,-0.9072417813243528,-0.9037220329107316,1.2666466013855273,-1.2549646256126712
US.AAPL,20141124,-0.9051558672681019,-0.8980515265067598,-0.902266430979676,-0.9012251837299698,0.7621230624484271,-1.2549646256126712
US.AAPL,20141125,-0.8958544941488488,-0.9023425244018813,-0.89820322819819,-0.8977126670858474,1.8713992717311594,-1.2549646256126712
US.AAPL,20141126,-0.9005889768627029,-0.8964816492280567,-0.9008982096348899,-0.8961045269355261,0.418861619413759,-1.2549646256126712
US.AAPL,20141128,-0.8950165326065737,-0.8967746929867481,-0.8996543720487208,-0.8951734984274453,-0.4118131310710942,-1.2549646256126712
US.AAPL,20141201,-0.8969438441538062,-0.9129339631088644,-0.9002762908418054,-0.9238661042673861,2.6479375190511343,-1.2549646256126712
US.AAPL,20141202,-0.9191917231012093,-0.9147759524492093,-0.9147877293471126,-0.9176028215766616,1.3791653232391878,-1.2549646256126712
US.AAPL,20141203,-0.9097646557506148,-0.9093337112163722,-0.9123000541747742,-0.9076154248536145,0.5345911286265338,-1.2549646256126712
US.AAPL,20141204,-0.9096808595963872,-0.911175700556717,-0.9087758476806282,-0.9068536742560939,0.4875192185360301,-1.2549646256126712
US.AAPL,20141205,-0.9087591018998847,-0.9132270068675556,-0.9134195080023265,-0.9096044403026958,0.28853664628466563,-1.2549646256126712
US.AAPL,20141208,-0.9166778384743841,-0.92411148933323,-0.9193567594136408,-0.9223849225499852,1.2918275715333623,-1.2549646256126712
US.AAPL,20141209,-0.9330599866258616,-0.9169109855482455,-0.920799611013597,-0.931991443974272,1.423718472500491,-1.2549646256126712
US.AAPL,20141210,-0.9153789980838577,-0.9259953420676736,-0.9185192421056202,-0.9227234783711054,0.6124792746617469,-1.2549646256126712
US.AAPL,20141211,-0.9243870846633148,-0.9273768340729323,-0.9228726736572123,-0.923569867923906,0.4520363672385206,-1.2549646256126712
US.AAPL,20141212,-0.9319287385437902,-0.9352890155575955,-0.9308746954615675,-0.9310180959885513,1.2069468666601397,-1.2549646256126712
US.AAPL,20141215,-0.9309231846930602,-0.9415894563694568,-0.9319941492891197,-0.9446872872662813,1.787262972494207,-1.2549646256126712
US.AAPL,20141216,-0.9490650520833154,-0.9477852386960715,-0.9379645697027318,-0.9450681625650416,1.4539374310512394,-1.2549646256126712
US.AAPL,20141217,-0.9459226962997839,-0.9366286441687552,-0.9392913297946458,-0.9426982718171998,1.0712608660652707,-1.2549646256126712
US.AAPL,20141218,-0.9260211096707511,-0.9230649044807613,-0.9276407177375277,-0.926447592403428,1.361391588498097,-1.2549646256126712
US.AAPL,20141219,-0.9243870846633148,-0.9267070197673523,-0.9251945038180615,-0.922215644639425,2.8873117464940776,-1.2549646256126712
US.AAPL,20141222,-0.9248060654344522,-0.9218508660518976,-0.9241579724962539,-0.9209037408325841,0.6437112762457188,-1.2549646256126712
US.AAPL,20141223,-0.9203229711832807,-0.9235254018158475,-0.9248213525422108,-0.9188300864282225,-0.3488536008128233,-1.2549646256126712
US.AAPL,20141224,-0.9230463461956746,-0.925744161703081,-0.9273919502202937,-0.920734462922024,-0.9477805736006515,-1.2549646256126712
US.AAPL,20141226,-0.9250574538971347,-0.917455209671529,-0.9198874634504063,-0.920734462922024,0.050084965300103625,-1.2549646256126712
US.AAPL,20141229,-0.9179766788649104,-0.917790116824319,-0.9188509321285986,-0.9135824712008588,-0.26740663159398637,-1.2549646256126712
US.AAPL,20141230,-0.9186051500216167,-0.9236091286040449,-0.9223751386227447,-0.9203112681456236,-0.149032081231242,-1.2549646256126712
US.AAPL,20141231,-0.9220407923449445,-0.9325678949411768,-0.9256505775996569,-0.9283519688972294,0.44849808081342835,-1.2549646256126712
